claim_id,state,district,anomaly_type,severity,description,evidence
FRA-18406,Jharkhand,Gumla,DELAYED_CLAIM,HIGH,Pending claim has remained unresolved for more than one year.,Submitted: 2023-07-30 | Pending for approximately 1132 days
FRA-18412,Madhya Pradesh,Betul,DELAYED_CLAIM,HIGH,Pending claim has remained unresolved for more than one year.,Submitted: 2021-11-02 | Pending for approximately 1767 days
FRA-18418,Chhattisgarh,Bastar,DELAYED_CLAIM,HIGH,Pending claim has remained unresolved for more than one year.,Submitted: 2020-02-06 | Pending for approximately 2402 days
FRA-18419,Rajasthan,Banswara,DELAYED_CLAIM,HIGH,Pending claim has remained unresolved for more than one year.,Submitted: 2021-08-06 | Pending for approximately 1855 days
FRA-18424,Rajasthan,Udaipur,DELAYED_CLAIM,HIGH,Pending claim has remained unresolved for more than one year.,Submitted: 2023-11-13 | Pending for approximately 1026 days
FRA-18426,Chhattisgarh,Kanker,DELAYED_CLAIM,HIGH,Pending claim has remained unresolved for more than one year.,Submitted: 2021-11-23 | Pending for approximately 1746 days
FRA-18432,Maharashtra,Yavatmal,DELAYED_CLAIM,HIGH,Pending claim has remained unresolved for more than one year.,Submitted: 2021-08-14 | Pending for approximately 1847 days
FRA-18434,Gujarat,Tapi,DELAYED_CLAIM,HIGH,Pending claim has remained unresolved for more than one year.,Submitted: 2024-08-26 | Pending for approximately 739 days
FRA-18438,Rajasthan,Pratapgarh,DELAYED_CLAIM,HIGH,Pending claim has remained unresolved for more than one year.,Submitted: 2022-11-11 | Pending for approximately 1393 days
FRA-18439,Jharkhand,Ranchi,DELAYED_CLAIM,HIGH,Pending claim has remained unresolved for more than one year.,Submitted: 2023-11-15 | Pending for approximately 1024 days
FRA-18449,Jharkhand,Latehar,DELAYED_CLAIM,HIGH,Pending claim has remained unresolved for more than one year.,Submitted: 2020-07-06 | Pending for approximately 2251 days
FRA-18458,Maharashtra,Nashik,DELAYED_CLAIM,HIGH,Pending claim has remained unresolved for more than one year.,Submitted: 2020-09-04 | Pending for approximately 2191 days
FRA-18459,Jharkhand,Ranchi,DELAYED_CLAIM,HIGH,Pending claim has remained unresolved for more than one year.,Submitted: 2024-05-17 | Pending for approximately 840 days
FRA-18464,Gujarat,Tapi,DELAYED_CLAIM,HIGH,Pending claim has remained unresolved for more than one year.,Submitted: 2021-09-23 | Pending for approximately 1807 days
FRA-18469,Rajasthan,Banswara,DELAYED_CLAIM,HIGH,Pending claim has remained unresolved for more than one year.,Submitted: 2022-07-01 | Pending for approximately 1526 days
FRA-18470,Jharkhand,Gumla,DELAYED_CLAIM,HIGH,Pending claim has remained unresolved for more than one year.,Submitted: 2023-12-12 | Pending for approximately 997 days
FRA-18471,Chhattisgarh,Korba,DELAYED_CLAIM,HIGH,Pending claim has remained unresolved for more than one year.,Submitted: 2021-08-09 | Pending for approximately 1852 days
FRA-18472,Rajasthan,Dungarpur,DELAYED_CLAIM,MEDIUM,Pending claim has remained unresolved for more than one year.,Submitted: 2025-07-21 | Pending for approximately 410 days
FRA-18474,Jharkhand,West Singhbhum,DELAYED_CLAIM,HIGH,Pending claim has remained unresolved for more than one year.,Submitted: 2021-06-13 | Pending for approximately 1909 days
FRA-18475,Odisha,Kandhamal,DELAYED_CLAIM,HIGH,Pending claim has remained unresolved for more than one year.,Submitted: 2021-05-22 | Pending for approximately 1931 days
FRA-18477,Odisha,Keonjhar,DELAYED_CLAIM,HIGH,Pending claim has remained unresolved for more than one year.,Submitted: 2021-02-25 | Pending for approximately 2017 days
FRA-18480,Madhya Pradesh,Betul,DELAYED_CLAIM,HIGH,Pending claim has remained unresolved for more than one year.,Submitted: 2020-04-11 | Pending for approximately 2337 days
FRA-18483,Odisha,Sundargarh,DELAYED_CLAIM,HIGH,Pending claim has remained unresolved for more than one year.,Submitted: 2023-05-18 | Pending for approximately 1205 days
FRA-18485,Madhya Pradesh,Chhindwara,DELAYED_CLAIM,HIGH,Pending claim has remained unresolved for more than one year.,Submitted: 2022-03-30 | Pending for approximately 1619 days
FRA-18488,Madhya Pradesh,Chhindwara,DELAYED_CLAIM,HIGH,Pending claim has remained unresolved for more than one year.,Submitted: 2024-03-11 | Pending for approximately 907 days
FRA-18489,Jharkhand,West Singhbhum,DELAYED_CLAIM,HIGH,Pending claim has remained unresolved for more than one year.,Submitted: 2021-02-03 | Pending for approximately 2039 days
FRA-18492,Gujarat,Valsad,DELAYED_CLAIM,HIGH,Pending claim has remained unresolved for more than one year.,Submitted: 2023-10-10 | Pending for approximately 1060 days
FRA-18495,Rajasthan,Udaipur,DELAYED_CLAIM,MEDIUM,Pending claim has remained unresolved for more than one year.,Submitted: 2024-11-02 | Pending for approximately 671 days
FRA-18500,Rajasthan,Sirohi,DELAYED_CLAIM,HIGH,Pending claim has remained unresolved for more than one year.,Submitted: 2023-11-16 | Pending for approximately 1023 days
FRA-18504,Gujarat,Dangs,DELAYED_CLAIM,HIGH,Pending claim has remained unresolved for more than one year.,Submitted: 2021-03-10 | Pending for approximately 2004 days
FRA-18519,Rajasthan,Pratapgarh,DELAYED_CLAIM,HIGH,Pending claim has remained unresolved for more than one year.,Submitted: 2023-09-23 | Pending for approximately 1077 days
FRA-18522,Jharkhand,Simdega,DELAYED_CLAIM,HIGH,Pending claim has remained unresolved for more than one year.,Submitted: 2021-05-21 | Pending for approximately 1932 days
FRA-18534,Jharkhand,Simdega,DELAYED_CLAIM,HIGH,Pending claim has remained unresolved for more than one year.,Submitted: 2023-03-02 | Pending for approximately 1282 days
FRA-18540,Jharkhand,Gumla,DELAYED_CLAIM,HIGH,Pending claim has remained unresolved for more than one year.,Submitted: 2021-07-15 | Pending for approximately 1877 days
FRA-18542,Rajasthan,Sirohi,DELAYED_CLAIM,HIGH,Pending claim has remained unresolved for more than one year.,Submitted: 2024-03-20 | Pending for approximately 898 days
FRA-18544,Chhattisgarh,Korba,DELAYED_CLAIM,HIGH,Pending claim has remained unresolved for more than one year.,Submitted: 2024-07-23 | Pending for approximately 773 days
FRA-18550,Odisha,Kandhamal,DELAYED_CLAIM,HIGH,Pending claim has remained unresolved for more than one year.,Submitted: 2024-05-29 | Pending for approximately 828 days
FRA-18554,Madhya Pradesh,Chhindwara,DELAYED_CLAIM,HIGH,Pending claim has remained unresolved for more than one year.,Submitted: 2021-01-08 | Pending for approximately 2065 days
FRA-18561,Odisha,Koraput,DELAYED_CLAIM,HIGH,Pending claim has remained unresolved for more than one year.,Submitted: 2020-08-02 | Pending for approximately 2224 days
FRA-18562,Gujarat,Dangs,DELAYED_CLAIM,HIGH,Pending claim has remained unresolved for more than one year.,Submitted: 2021-01-20 | Pending for approximately 2053 days
FRA-18565,Odisha,Sundargarh,DELAYED_CLAIM,HIGH,Pending claim has remained unresolved for more than one year.,Submitted: 2023-05-12 | Pending for approximately 1211 days
FRA-18567,Madhya Pradesh,Betul,DELAYED_CLAIM,MEDIUM,Pending claim has remained unresolved for more than one year.,Submitted: 2025-02-24 | Pending for approximately 557 days
FRA-18570,Odisha,Kandhamal,DELAYED_CLAIM,HIGH,Pending claim has remained unresolved for more than one year.,Submitted: 2020-03-30 | Pending for approximately 2349 days
FRA-18572,Gujarat,Narmada,DELAYED_CLAIM,HIGH,Pending claim has remained unresolved for more than one year.,Submitted: 2021-10-28 | Pending for approximately 1772 days
FRA-18576,Gujarat,Narmada,DELAYED_CLAIM,HIGH,Pending claim has remained unresolved for more than one year.,Submitted: 2020-11-23 | Pending for approximately 2111 days
FRA-18577,Odisha,Kandhamal,DELAYED_CLAIM,MEDIUM,Pending claim has remained unresolved for more than one year.,Submitted: 2025-05-08 | Pending for approximately 484 days
FRA-18578,Chhattisgarh,Kanker,DELAYED_CLAIM,MEDIUM,Pending claim has remained unresolved for more than one year.,Submitted: 2024-11-16 | Pending for approximately 657 days
FRA-18580,Rajasthan,Sirohi,DELAYED_CLAIM,HIGH,Pending claim has remained unresolved for more than one year.,Submitted: 2020-03-31 | Pending for approximately 2348 days
FRA-18587,Jharkhand,Gumla,DELAYED_CLAIM,HIGH,Pending claim has remained unresolved for more than one year.,Submitted: 2023-11-09 | Pending for approximately 1030 days
FRA-18590,Jharkhand,West Singhbhum,DELAYED_CLAIM,HIGH,Pending claim has remained unresolved for more than one year.,Submitted: 2022-10-27 | Pending for approximately 1408 days
FRA-18591,Gujarat,Dangs,DELAYED_CLAIM,MEDIUM,Pending claim has remained unresolved for more than one year.,Submitted: 2025-04-20 | Pending for approximately 502 days
FRA-18592,Jharkhand,Simdega,DELAYED_CLAIM,HIGH,Pending claim has remained unresolved for more than one year.,Submitted: 2024-07-07 | Pending for approximately 789 days
FRA-18594,Madhya Pradesh,Mandla,DELAYED_CLAIM,HIGH,Pending claim has remained unresolved for more than one year.,Submitted: 2020-06-07 | Pending for approximately 2280 days
FRA-18596,Chhattisgarh,Surguja,DELAYED_CLAIM,HIGH,Pending claim has remained unresolved for more than one year.,Submitted: 2020-10-14 | Pending for approximately 2151 days
FRA-18597,Madhya Pradesh,Mandla,DELAYED_CLAIM,HIGH,Pending claim has remained unresolved for more than one year.,Submitted: 2020-07-06 | Pending for approximately 2251 days
FRA-18598,Gujarat,Tapi,DELAYED_CLAIM,HIGH,Pending claim has remained unresolved for more than one year.,Submitted: 2024-05-23 | Pending for approximately 834 days
FRA-18604,Gujarat,Valsad,DELAYED_CLAIM,HIGH,Pending claim has remained unresolved for more than one year.,Submitted: 2021-04-13 | Pending for approximately 1970 days
FRA-18606,Odisha,Keonjhar,DELAYED_CLAIM,HIGH,Pending claim has remained unresolved for more than one year.,Submitted: 2020-05-04 | Pending for approximately 2314 days
FRA-18607,Rajasthan,Dungarpur,DELAYED_CLAIM,MEDIUM,Pending claim has remained unresolved for more than one year.,Submitted: 2024-10-05 | Pending for approximately 699 days
FRA-18609,Odisha,Sundargarh,DELAYED_CLAIM,HIGH,Pending claim has remained unresolved for more than one year.,Submitted: 2023-09-13 | Pending for approximately 1087 days
FRA-18611,Jharkhand,Latehar,DELAYED_CLAIM,HIGH,Pending claim has remained unresolved for more than one year.,Submitted: 2021-11-10 | Pending for approximately 1759 days
FRA-18612,Jharkhand,Ranchi,DELAYED_CLAIM,MEDIUM,Pending claim has remained unresolved for more than one year.,Submitted: 2025-08-28 | Pending for approximately 372 days
FRA-18614,Odisha,Keonjhar,DELAYED_CLAIM,HIGH,Pending claim has remained unresolved for more than one year.,Submitted: 2023-09-19 | Pending for approximately 1081 days
FRA-18621,Chhattisgarh,Dantewada,DELAYED_CLAIM,HIGH,Pending claim has remained unresolved for more than one year.,Submitted: 2024-08-25 | Pending for approximately 740 days
FRA-18623,Rajasthan,Sirohi,DELAYED_CLAIM,MEDIUM,Pending claim has remained unresolved for more than one year.,Submitted: 2024-12-24 | Pending for approximately 619 days
FRA-18625,Rajasthan,Udaipur,DELAYED_CLAIM,MEDIUM,Pending claim has remained unresolved for more than one year.,Submitted: 2025-07-13 | Pending for approximately 418 days
FRA-18635,Jharkhand,Gumla,DELAYED_CLAIM,HIGH,Pending claim has remained unresolved for more than one year.,Submitted: 2022-06-14 | Pending for approximately 1543 days
FRA-18637,Jharkhand,West Singhbhum,DELAYED_CLAIM,HIGH,Pending claim has remained unresolved for more than one year.,Submitted: 2021-05-25 | Pending for approximately 1928 days
FRA-18641,Gujarat,Dangs,DELAYED_CLAIM,MEDIUM,Pending claim has remained unresolved for more than one year.,Submitted: 2025-01-09 | Pending for approximately 603 days
FRA-18653,Rajasthan,Pratapgarh,DELAYED_CLAIM,HIGH,Pending claim has remained unresolved for more than one year.,Submitted: 2020-10-04 | Pending for approximately 2161 days
FRA-18659,Odisha,Kandhamal,DELAYED_CLAIM,HIGH,Pending claim has remained unresolved for more than one year.,Submitted: 2021-02-20 | Pending for approximately 2022 days
FRA-18661,Madhya Pradesh,Balaghat,DELAYED_CLAIM,MEDIUM,Pending claim has remained unresolved for more than one year.,Submitted: 2024-11-02 | Pending for approximately 671 days
FRA-18666,Rajasthan,Udaipur,DELAYED_CLAIM,HIGH,Pending claim has remained unresolved for more than one year.,Submitted: 2021-12-28 | Pending for approximately 1711 days
FRA-18669,Madhya Pradesh,Dindori,DELAYED_CLAIM,HIGH,Pending claim has remained unresolved for more than one year.,Submitted: 2021-09-10 | Pending for approximately 1820 days
FRA-18684,Jharkhand,Ranchi,DELAYED_CLAIM,HIGH,Pending claim has remained unresolved for more than one year.,Submitted: 2021-12-20 | Pending for approximately 1719 days
FRA-18685,Chhattisgarh,Surguja,DELAYED_CLAIM,HIGH,Pending claim has remained unresolved for more than one year.,Submitted: 2020-05-03 | Pending for approximately 2315 days
FRA-18689,Chhattisgarh,Kanker,DELAYED_CLAIM,HIGH,Pending claim has remained unresolved for more than one year.,Submitted: 2024-07-03 | Pending for approximately 793 days
FRA-18697,Madhya Pradesh,Dindori,DELAYED_CLAIM,HIGH,Pending claim has remained unresolved for more than one year.,Submitted: 2021-08-10 | Pending for approximately 1851 days
FRA-18698,Odisha,Kandhamal,DELAYED_CLAIM,HIGH,Pending claim has remained unresolved for more than one year.,Submitted: 2021-04-10 | Pending for approximately 1973 days
FRA-18705,Jharkhand,Simdega,DELAYED_CLAIM,MEDIUM,Pending claim has remained unresolved for more than one year.,Submitted: 2025-05-20 | Pending for approximately 472 days
FRA-18706,Odisha,Kandhamal,DELAYED_CLAIM,HIGH,Pending claim has remained unresolved for more than one year.,Submitted: 2024-06-29 | Pending for approximately 797 days
FRA-18707,Gujarat,Dangs,DELAYED_CLAIM,HIGH,Pending claim has remained unresolved for more than one year.,Submitted: 2021-03-30 | Pending for approximately 1984 days
FRA-18711,Maharashtra,Yavatmal,DELAYED_CLAIM,HIGH,Pending claim has remained unresolved for more than one year.,Submitted: 2021-06-25 | Pending for approximately 1897 days
FRA-18715,Maharashtra,Nashik,DELAYED_CLAIM,HIGH,Pending claim has remained unresolved for more than one year.,Submitted: 2022-04-02 | Pending for approximately 1616 days
FRA-18721,Odisha,Sundargarh,DELAYED_CLAIM,MEDIUM,Pending claim has remained unresolved for more than one year.,Submitted: 2025-01-14 | Pending for approximately 598 days
FRA-18722,Jharkhand,Ranchi,DELAYED_CLAIM,HIGH,Pending claim has remained unresolved for more than one year.,Submitted: 2024-01-21 | Pending for approximately 957 days
FRA-18723,Maharashtra,Gadchiroli,DELAYED_CLAIM,HIGH,Pending claim has remained unresolved for more than one year.,Submitted: 2021-03-25 | Pending for approximately 1989 days
FRA-18725,Gujarat,Valsad,DELAYED_CLAIM,HIGH,Pending claim has remained unresolved for more than one year.,Submitted: 2021-08-19 | Pending for approximately 1842 days
FRA-18730,Jharkhand,Latehar,DELAYED_CLAIM,MEDIUM,Pending claim has remained unresolved for more than one year.,Submitted: 2024-10-13 | Pending for approximately 691 days
FRA-18732,Rajasthan,Sirohi,DELAYED_CLAIM,HIGH,Pending claim has remained unresolved for more than one year.,Submitted: 2020-02-18 | Pending for approximately 2390 days
FRA-18733,Chhattisgarh,Surguja,DELAYED_CLAIM,HIGH,Pending claim has remained unresolved for more than one year.,Submitted: 2021-04-13 | Pending for approximately 1970 days
FRA-18737,Rajasthan,Pratapgarh,DELAYED_CLAIM,MEDIUM,Pending claim has remained unresolved for more than one year.,Submitted: 2025-08-19 | Pending for approximately 381 days
FRA-18739,Rajasthan,Udaipur,DELAYED_CLAIM,HIGH,Pending claim has remained unresolved for more than one year.,Submitted: 2022-03-19 | Pending for approximately 1630 days
FRA-18741,Maharashtra,Gadchiroli,DELAYED_CLAIM,HIGH,Pending claim has remained unresolved for more than one year.,Submitted: 2021-11-18 | Pending for approximately 1751 days
FRA-18742,Rajasthan,Dungarpur,DELAYED_CLAIM,HIGH,Pending claim has remained unresolved for more than one year.,Submitted: 2023-04-19 | Pending for approximately 1234 days
FRA-18745,Maharashtra,Nashik,DELAYED_CLAIM,HIGH,Pending claim has remained unresolved for more than one year.,Submitted: 2020-02-17 | Pending for approximately 2391 days
