claim_id,state,district,village,claim_type,claimant_id,latitude,longitude,area_claimed,submission_date,last_updated,decision_date,status
FRA-17869,Jharkhand,Latehar,Village-66,IFR,CLM-851022,20.288543,81.154441,2.57,2021-10-11,2022-05-06,,UNDER_REVIEW
FRA-17870,Odisha,Kandhamal,Village-145,CFR,CLM-129450,23.367922,77.004834,1.38,2020-09-13,2021-04-16,,PENDING
FRA-17871,Jharkhand,Simdega,Village-23,IFR,CLM-467713,18.695107,83.820741,2.41,2026-04-21,2026-06-30,2026-06-12,APPROVED
FRA-17872,Maharashtra,Nashik,Village-90,IFR,CLM-957559,24.129858,74.472933,0.86,2022-04-08,2022-05-13,2022-12-19,APPROVED
FRA-17873,Odisha,Keonjhar,Village-56,IFR,CLM-915459,17.84641,77.451992,1.9,2024-05-22,2024-06-02,,PENDING
FRA-17874,Jharkhand,West Singhbhum,Village-144,IFR,CLM-262927,17.61065,74.643511,5.58,2021-04-04,2026-06-30,2026-06-30,PENDING
FRA-17875,Gujarat,Narmada,Village-401,CFRR,CLM-110997,19.450938,78.454587,8.65,2022-01-09,2022-08-05,,PENDING
FRA-17876,Gujarat,Narmada,Village-226,IFR,CLM-331066,21.279242,74.428311,4.61,2021-11-23,2022-01-19,2022-04-06,APPROVED
FRA-17877,Chhattisgarh,Dantewada,Village-471,IFR,CLM-809396,22.890751,76.473857,4.38,2023-09-14,2023-11-21,,UNDER_REVIEW
FRA-17878,Chhattisgarh,Surguja,Village-385,IFR,CLM-457300,23.249847,73.345094,5.24,2020-07-12,2020-07-31,,PENDING
FRA-17879,Jharkhand,Latehar,Village-19,CFRR,CLM-398543,19.693437,83.539613,1.73,2024-05-11,2025-05-31,,UNDER_REVIEW
FRA-17880,Odisha,Mayurbhanj,Village-424,IFR,CLM-384924,20.692036,76.980449,6.41,2024-02-19,2025-05-11,2024-04-25,APPROVED
FRA-17881,Jharkhand,Gumla,Village-133,IFR,CLM-825856,17.71897,81.19996,1.0,2021-10-07,2024-03-21,2024-04-18,PENDING
FRA-17882,Jharkhand,Latehar,Village-86,IFR,CLM-585425,18.049591,82.619016,5.67,2022-08-11,2023-08-13,,UNDER_REVIEW
FRA-17883,Madhya Pradesh,Balaghat,Village-191,IFR,CLM-365968,20.159859,75.319895,5.24,2025-11-27,2026-05-18,2026-01-16,APPROVED
FRA-17884,Gujarat,Valsad,Village-163,CFR,CLM-602270,23.081049,74.322855,6.22,2025-05-09,2026-03-20,,UNDER_REVIEW
FRA-17885,Jharkhand,West Singhbhum,Village-329,IFR,CLM-894178,22.837139,74.086859,6.23,2020-07-22,2020-10-22,,PENDING
FRA-17886,Odisha,Koraput,Village-2,IFR,CLM-144397,23.239067,76.379805,4.71,2022-12-23,2023-05-02,2023-03-07,APPROVED
FRA-17887,Jharkhand,Gumla,Village-163,CFR,CLM-828538,21.839937,78.85989,7.36,2020-12-30,2021-12-24,2022-01-23,REJECTED
FRA-17888,Rajasthan,Banswara,Village-360,IFR,CLM-627410,18.829553,80.97146,3.03,2021-07-14,2021-09-02,,PENDING
FRA-17889,Madhya Pradesh,Betul,Village-372,IFR,CLM-276999,23.61462,80.108791,0.77,2025-02-02,2025-06-17,,PENDING
FRA-17890,Maharashtra,Nashik,Village-429,IFR,CLM-488121,21.600319,80.204717,1.48,2021-06-06,2021-06-30,2021-09-08,APPROVED
FRA-17891,Rajasthan,Udaipur,Village-247,CFRR,CLM-758336,19.663912,84.051558,5.28,2023-01-29,2024-01-09,,UNDER_REVIEW
FRA-17892,Madhya Pradesh,Betul,Village-301,IFR,CLM-718881,24.43653,75.56212,3.17,2022-01-18,2022-03-07,,PENDING
FRA-17893,Chhattisgarh,Kanker,Village-16,IFR,CLM-554006,17.804272,76.936731,1.7,2025-03-02,2025-09-28,,PENDING
FRA-17894,Gujarat,Tapi,Village-116,IFR,CLM-439244,23.778875,81.15524,10.16,2022-03-08,2022-12-19,2023-03-19,APPROVED
FRA-17895,Rajasthan,Udaipur,Village-26,CFR,CLM-394182,19.683523,78.72319,1.44,2020-03-25,2021-04-01,,UNDER_REVIEW
FRA-17896,Rajasthan,Sirohi,Village-111,IFR,CLM-567080,19.01611,84.969462,6.73,2025-10-23,2026-06-30,,PENDING
FRA-17897,Jharkhand,Latehar,Village-476,IFR,CLM-878711,18.207308,73.625258,6.99,2021-11-11,2023-01-17,2023-10-18,PENDING
FRA-17898,Odisha,Mayurbhanj,Village-248,CFR,CLM-897846,19.404115,75.167601,7.34,2020-03-31,2020-11-02,2021-04-16,REJECTED
FRA-17899,Madhya Pradesh,Balaghat,Village-81,CFR,CLM-468494,18.130981,82.686932,3.48,2022-09-12,2023-02-13,2023-06-12,APPROVED
FRA-17900,Rajasthan,Dungarpur,Village-399,IFR,CLM-508647,20.534268,83.782522,2.1,2025-04-14,2026-03-20,2025-11-05,APPROVED
FRA-17901,Rajasthan,Banswara,Village-375,CFRR,CLM-763851,20.247262,78.182186,1.33,2023-12-29,2024-07-21,2025-01-09,REJECTED
FRA-17902,Maharashtra,Nandurbar,Village-305,CFR,CLM-924119,17.610892,79.664396,2.15,2020-02-04,2020-05-25,,PENDING
FRA-17903,Chhattisgarh,Bastar,Village-425,CFRR,CLM-914174,18.162961,83.839447,6.06,2023-03-31,2023-07-28,2024-01-25,APPROVED
FRA-17904,Odisha,Keonjhar,Village-252,CFR,CLM-231962,17.598767,73.634483,5.35,2022-01-07,2022-11-07,2022-05-06,APPROVED
FRA-17905,Jharkhand,West Singhbhum,Village-429,IFR,CLM-344458,21.348215,80.589332,7.9,2024-08-22,2025-01-20,2025-05-28,APPROVED
FRA-17906,Chhattisgarh,Dantewada,Village-162,CFR,CLM-886596,21.803596,84.065807,2.08,2022-01-12,2022-07-19,,PENDING
FRA-17907,Maharashtra,Amravati,Village-447,CFR,CLM-645553,19.432701,78.22646,7.66,2023-09-10,2024-08-28,2024-06-18,APPROVED
FRA-17908,Madhya Pradesh,Dindori,Village-471,CFR,CLM-453504,22.818953,79.931315,2.56,2026-04-26,2026-06-30,,UNDER_REVIEW
FRA-17909,Jharkhand,Latehar,Village-298,IFR,CLM-450324,23.876666,83.561685,7.55,2025-06-24,2025-12-21,,PENDING
FRA-17910,Madhya Pradesh,Balaghat,Village-379,IFR,CLM-600899,21.656784,79.637734,2.09,2020-11-01,2021-09-03,2021-04-28,APPROVED
FRA-17911,Gujarat,Valsad,Village-318,IFR,CLM-374666,20.992336,75.919412,6.32,2023-10-31,2024-10-08,2024-06-26,APPROVED
FRA-17912,Odisha,Keonjhar,Village-391,IFR,CLM-681463,21.922773,84.458594,6.5,2021-10-11,2023-01-14,2022-10-03,APPROVED
FRA-17913,Chhattisgarh,Bastar,Village-50,IFR,CLM-830946,18.28458,80.511248,5.32,2023-08-16,2024-02-09,2023-10-11,APPROVED
FRA-17914,Gujarat,Tapi,Village-496,IFR,CLM-101255,23.759149,85.403439,2.36,2021-09-05,2022-06-10,,PENDING
FRA-17915,Chhattisgarh,Korba,Village-325,IFR,CLM-811068,21.770181,80.411196,7.44,2021-04-21,2021-07-06,2022-04-18,APPROVED
FRA-17916,Jharkhand,Ranchi,Village-77,IFR,CLM-997456,18.837301,83.02181,6.29,2020-09-30,2021-02-07,,PENDING
FRA-17917,Chhattisgarh,Dantewada,Village-38,CFR,CLM-301282,23.003577,79.338611,2.29,2020-02-22,2020-03-04,2020-05-14,APPROVED
FRA-17918,Rajasthan,Udaipur,Village-13,CFR,CLM-898282,19.742792,77.528127,2.43,2020-05-07,2020-09-01,,PENDING
FRA-17919,Maharashtra,Amravati,Village-404,IFR,CLM-151653,17.788971,78.35033,3.82,2020-05-16,2020-09-23,,PENDING
FRA-17920,Rajasthan,Banswara,Village-457,IFR,CLM-809481,21.38639,76.403239,4.96,2024-09-25,2025-02-14,,UNDER_REVIEW
FRA-17921,Rajasthan,Pratapgarh,Village-227,CFR,CLM-975596,20.106459,79.660532,6.33,2021-09-01,2022-03-11,,PENDING
FRA-17922,Jharkhand,Latehar,Village-314,IFR,CLM-246625,20.908207,80.41299,6.38,2022-05-02,2022-10-06,2022-12-09,APPROVED
FRA-17923,Chhattisgarh,Korba,Village-40,IFR,CLM-704112,20.659499,80.015046,4.18,2024-05-05,2025-03-29,2024-06-24,APPROVED
FRA-17924,Madhya Pradesh,Chhindwara,Village-132,IFR,CLM-327620,20.621039,80.232465,1.68,2024-11-20,2025-09-19,2025-02-18,REJECTED
FRA-17925,Odisha,Koraput,Village-141,IFR,CLM-628105,17.556374,84.364452,1.65,2024-02-28,2025-02-09,,PENDING
FRA-17926,Chhattisgarh,Surguja,Village-498,CFRR,CLM-806372,18.499036,75.296535,6.17,2025-07-26,2025-11-08,2026-03-27,APPROVED
FRA-17927,Jharkhand,Gumla,Village-143,IFR,CLM-134420,22.979815,85.369919,2.37,2024-12-10,2025-06-01,2025-10-21,APPROVED
FRA-17928,Rajasthan,Banswara,Village-46,IFR,CLM-666836,23.726309,78.094509,2.22,2020-04-30,2020-08-20,,PENDING
FRA-17929,Maharashtra,Nandurbar,Village-42,IFR,CLM-145290,22.0703,79.643095,4.24,2025-01-24,2025-02-18,2026-02-04,APPROVED
FRA-17930,Gujarat,Tapi,Village-195,IFR,CLM-310863,17.832493,83.788841,1.5,2022-11-19,2023-12-29,2023-12-19,APPROVED
FRA-17931,Chhattisgarh,Dantewada,Village-86,IFR,CLM-535056,21.981007,74.467158,7.51,2022-07-02,2023-06-06,,PENDING
FRA-17932,Gujarat,Dangs,Village-430,CFR,CLM-146551,21.67383,81.99981,0.83,2023-03-01,2023-07-01,2024-01-16,REJECTED
FRA-17933,Madhya Pradesh,Betul,Village-217,CFR,CLM-397318,23.585259,74.053645,5.11,2026-03-16,2026-04-10,2026-06-30,APPROVED
FRA-17934,Maharashtra,Gadchiroli,Village-284,IFR,CLM-198884,17.894436,74.828616,5.1,2022-05-10,2022-07-12,2023-01-05,APPROVED
FRA-17935,Jharkhand,Simdega,Village-9,IFR,CLM-958136,18.024168,78.657553,5.1,2023-12-25,2024-10-06,2025-01-07,REJECTED
FRA-17936,Jharkhand,Simdega,Village-387,CFRR,CLM-815532,22.955308,85.081478,6.17,2021-08-22,2021-12-19,2021-11-09,APPROVED
FRA-17937,Odisha,Mayurbhanj,Village-229,IFR,CLM-424808,23.782674,81.575951,4.27,2026-04-10,2026-06-30,2026-06-30,APPROVED
FRA-17938,Madhya Pradesh,Dindori,Village-402,IFR,CLM-237723,19.472762,78.834758,3.82,2021-12-22,2022-10-10,,PENDING
FRA-17939,Rajasthan,Sirohi,Village-342,IFR,CLM-834356,19.852938,81.952082,4.2,2021-09-08,2021-11-03,,PENDING
FRA-17940,Gujarat,Tapi,Village-387,IFR,CLM-718293,19.525592,77.378242,6.47,2022-06-12,2022-09-05,,PENDING
FRA-17941,Chhattisgarh,Bastar,Village-103,IFR,CLM-806850,23.237835,74.85774,6.89,2024-06-15,2025-10-09,2025-04-18,APPROVED
FRA-17942,Chhattisgarh,Bastar,Village-287,CFRR,CLM-303607,22.348908,85.217029,4.38,2024-03-04,2024-11-15,2024-05-16,APPROVED
FRA-17943,Odisha,Mayurbhanj,Village-14,IFR,CLM-692717,24.322645,82.079447,3.67,2024-08-11,2025-05-13,2025-07-20,APPROVED
FRA-17944,Gujarat,Valsad,Village-361,CFR,CLM-742992,17.656606,73.488837,5.99,2024-11-04,2025-07-28,2025-05-06,APPROVED
FRA-17945,Chhattisgarh,Surguja,Village-17,IFR,CLM-109715,23.744687,75.875786,6.85,2024-11-19,2025-03-31,2025-06-17,APPROVED
FRA-17946,Madhya Pradesh,Dindori,Village-100,CFR,CLM-338534,22.545145,76.249184,7.4,2023-03-02,2024-02-24,2024-04-05,APPROVED
FRA-17947,Gujarat,Valsad,Village-250,IFR,CLM-950091,19.693352,76.433269,6.37,2020-08-25,2021-10-12,2021-09-19,APPROVED
FRA-17948,Madhya Pradesh,Dindori,Village-149,IFR,CLM-950495,22.449374,78.871082,6.12,2026-06-16,2026-06-30,2026-06-30,REJECTED
FRA-17949,Gujarat,Dangs,Village-51,IFR,CLM-342701,18.212908,79.28897,5.74,2024-08-28,2025-10-13,,PENDING
FRA-17950,Odisha,Koraput,Village-169,IFR,CLM-528371,17.802444,78.696386,1.49,2021-07-08,,2021-05-23,PENDING
FRA-17951,Rajasthan,Pratapgarh,Village-149,IFR,CLM-268672,23.592816,79.355577,5.67,2020-10-12,2021-12-17,2021-03-06,APPROVED
FRA-17952,Jharkhand,Gumla,Village-480,CFRR,CLM-650748,18.692863,76.193685,4.95,2024-07-30,2024-09-22,2025-07-15,REJECTED
FRA-17953,Jharkhand,Ranchi,Village-24,IFR,CLM-803265,18.694375,81.918042,7.61,2021-08-26,2022-04-13,,PENDING
FRA-17954,Madhya Pradesh,Dindori,Village-324,CFR,CLM-314794,21.204805,81.548364,3.72,2023-03-03,2024-03-24,,PENDING
FRA-17955,Gujarat,Dangs,Village-128,IFR,CLM-723775,19.541206,76.727908,2.54,2020-09-30,2021-03-12,2020-11-11,APPROVED
FRA-17956,Odisha,Keonjhar,Village-2,CFR,CLM-642825,17.637425,84.51403,1.58,2022-02-21,2023-03-03,2022-10-08,APPROVED
FRA-17957,Maharashtra,Amravati,Village-310,IFR,CLM-593044,20.717764,76.323282,7.63,2021-02-10,2021-03-30,2021-06-01,REJECTED
FRA-17958,Madhya Pradesh,Balaghat,Village-314,CFRR,CLM-136720,23.658428,80.086408,4.25,2021-01-07,2022-01-30,,PENDING
FRA-17959,Gujarat,Narmada,Village-220,CFR,CLM-336895,18.205827,74.66312,2.52,2024-01-27,2024-09-19,2025-01-16,APPROVED
FRA-17960,Madhya Pradesh,Mandla,Village-283,CFR,CLM-638014,17.798839,83.730628,6.05,2021-11-03,2022-09-06,2022-08-30,APPROVED
FRA-17961,Madhya Pradesh,Balaghat,Village-326,IFR,CLM-983241,22.239611,82.511945,1.18,2024-06-05,2025-04-20,2025-06-29,APPROVED
FRA-17962,Maharashtra,Amravati,Village-42,IFR,CLM-498290,17.597913,81.444356,6.46,2021-03-04,2021-10-17,,PENDING
FRA-17963,Chhattisgarh,Dantewada,Village-66,CFR,CLM-868092,22.767358,84.442656,6.62,2025-02-01,2025-03-13,,PENDING
FRA-17964,Jharkhand,Simdega,Village-451,IFR,CLM-643771,17.536709,75.207007,1.6,2023-09-19,2024-12-02,2023-12-12,APPROVED
FRA-17965,Maharashtra,Gadchiroli,Village-106,IFR,CLM-975046,20.758612,81.956166,5.08,2024-04-13,2025-04-21,2025-02-23,REJECTED
FRA-17966,Chhattisgarh,Korba,Village-421,CFR,CLM-662203,23.026375,74.890255,7.78,2020-09-22,2021-02-07,2021-01-19,APPROVED
FRA-17967,Jharkhand,Gumla,Village-270,CFR,CLM-511610,19.461914,81.239715,4.43,2021-05-31,2021-12-01,,UNDER_REVIEW
FRA-17968,Rajasthan,Sirohi,Village-2,CFR,CLM-905724,23.65722,74.483164,3.32,2021-02-01,2021-07-17,2021-03-26,APPROVED
FRA-17969,Chhattisgarh,Surguja,Village-183,IFR,CLM-239668,22.445461,75.939416,1.88,2020-12-22,2021-06-14,2021-05-16,APPROVED
FRA-17970,Chhattisgarh,Bastar,Village-68,IFR,CLM-892562,21.804245,77.715977,3.95,2026-06-04,2026-06-30,2026-06-30,APPROVED
FRA-17971,Madhya Pradesh,Balaghat,Village-402,IFR,CLM-645876,23.112588,82.591444,1.66,2023-08-11,2024-03-08,,PENDING
FRA-17972,Jharkhand,Gumla,Village-78,IFR,CLM-434660,23.156402,73.54833,3.15,2021-11-05,2022-12-26,2022-08-13,APPROVED
FRA-17973,Maharashtra,Yavatmal,Village-369,CFR,CLM-910655,19.092071,77.389619,6.45,2024-05-23,2024-08-31,2025-05-22,APPROVED
FRA-17974,Jharkhand,Simdega,Village-337,IFR,CLM-908584,18.746151,77.378329,3.39,2022-09-16,2023-08-22,2023-03-10,APPROVED
FRA-17975,Jharkhand,West Singhbhum,Village-429,IFR,CLM-910224,18.589265,81.517999,5.98,2022-11-23,2023-07-16,,PENDING
FRA-17976,Jharkhand,Gumla,Village-467,IFR,CLM-668039,21.67961,80.24066,3.32,2022-02-23,2023-04-12,2022-12-09,REJECTED
FRA-17977,Odisha,Mayurbhanj,Village-332,CFR,CLM-956613,19.226342,73.751101,7.96,2021-10-24,2022-10-12,2022-03-07,APPROVED
FRA-17978,Gujarat,Dangs,Village-368,IFR,CLM-256867,24.458964,78.995826,2.86,2023-08-28,2024-12-22,,PENDING
FRA-17979,Maharashtra,Yavatmal,Village-316,IFR,CLM-681386,23.677437,77.58029,5.5,2026-01-01,2026-06-30,,PENDING
FRA-17980,Odisha,Koraput,Village-306,IFR,CLM-362432,19.48185,77.604749,3.4,2024-10-11,2025-02-26,,PENDING
FRA-17981,Gujarat,Narmada,Village-382,IFR,CLM-218042,21.193388,78.679538,3.85,2022-07-14,2023-01-22,2023-08-06,APPROVED
FRA-17982,Madhya Pradesh,Balaghat,Village-117,IFR,CLM-140854,23.530829,76.815387,6.97,2023-12-15,2025-03-06,,PENDING
FRA-17983,Rajasthan,Dungarpur,Village-407,IFR,CLM-816759,22.921701,74.837538,3.77,2023-07-12,2024-10-20,2024-03-31,REJECTED
FRA-17984,Gujarat,Tapi,Village-338,IFR,CLM-146730,22.121241,77.123775,6.47,2026-01-12,2026-06-30,2026-04-27,REJECTED
FRA-17985,Jharkhand,Simdega,Village-102,IFR,CLM-388313,21.015259,79.39107,0.57,2025-08-24,2025-09-23,2026-06-30,REJECTED
FRA-17986,Jharkhand,West Singhbhum,Village-287,CFR,CLM-239048,17.539628,78.09054,7.41,2024-08-10,2025-01-09,2025-07-16,APPROVED
FRA-17987,Rajasthan,Sirohi,Village-276,IFR,CLM-469214,22.973393,76.198949,6.0,2025-04-01,2026-05-14,2026-02-12,APPROVED
FRA-17988,Chhattisgarh,Korba,Village-330,CFR,CLM-468975,21.587208,84.439581,7.42,2024-11-16,2026-01-23,,PENDING
FRA-17989,Jharkhand,Simdega,Village-144,IFR,CLM-331282,19.907034,75.848575,0.82,2021-05-14,2022-08-20,,UNDER_REVIEW
FRA-17990,Chhattisgarh,Surguja,Village-225,CFR,CLM-700491,24.281549,73.594865,5.95,2026-03-07,2026-06-30,2026-05-16,APPROVED
FRA-17991,Gujarat,Bharuch,Village-192,CFRR,CLM-293998,19.474381,81.523675,1.51,2025-09-25,2026-06-30,2026-06-30,REJECTED
FRA-17992,Chhattisgarh,Surguja,Village-491,IFR,CLM-942003,23.829072,77.314229,0.52,2022-04-29,2023-05-25,2022-09-18,APPROVED
FRA-17993,Chhattisgarh,Bastar,Village-278,IFR,CLM-639363,18.587528,75.912935,5.63,2023-08-21,2024-08-06,2024-04-10,REJECTED
FRA-17994,Odisha,Sundargarh,Village-174,CFRR,CLM-729114,18.903912,82.394606,0.85,2021-10-20,2022-04-12,2022-02-23,REJECTED
FRA-17995,Maharashtra,Nandurbar,Village-500,CFR,CLM-583273,19.641585,74.084557,3.38,2025-02-02,2025-11-30,2025-04-14,APPROVED
FRA-17996,Chhattisgarh,Kanker,Village-17,IFR,CLM-178121,17.524733,76.798603,2.14,2020-06-03,2021-04-20,2021-07-01,APPROVED
FRA-17997,Chhattisgarh,Bastar,Village-263,IFR,CLM-531188,20.364987,83.283016,2.13,2024-05-16,2024-08-01,,UNDER_REVIEW
FRA-17998,Madhya Pradesh,Balaghat,Village-23,IFR,CLM-836628,17.849053,74.073201,6.61,2020-06-16,,2021-03-15,APPROVED
FRA-17999,Madhya Pradesh,Mandla,Village-299,CFR,CLM-334312,20.341096,78.685487,6.24,2025-02-12,2025-09-27,,PENDING
FRA-18000,Rajasthan,Banswara,Village-470,IFR,CLM-804495,23.756474,76.321088,5.79,2024-01-16,2024-10-22,2024-04-21,APPROVED
FRA-18001,Madhya Pradesh,Balaghat,Village-38,IFR,CLM-180667,20.587311,80.006202,0.54,2022-07-09,2023-09-03,2023-05-02,APPROVED
FRA-18002,Chhattisgarh,Dantewada,Village-418,IFR,CLM-612616,22.76112,82.240418,7.76,2023-01-26,2024-03-06,,APPROVED
FRA-18003,Jharkhand,Gumla,Village-409,IFR,CLM-467331,20.029834,74.701577,6.29,2020-08-16,2021-12-04,,PENDING
FRA-18004,Jharkhand,Gumla,Village-340,CFR,CLM-322594,22.241516,75.061843,0.98,2021-07-30,2022-04-27,,PENDING
FRA-18005,Jharkhand,Simdega,Village-268,IFR,CLM-893968,21.377233,77.135274,6.77,2023-02-12,2023-09-02,2023-11-13,APPROVED
FRA-18006,Rajasthan,Pratapgarh,Village-88,CFR,CLM-513993,20.981303,75.733171,1.31,2023-01-15,2023-03-05,2023-02-17,APPROVED
FRA-18007,Rajasthan,Dungarpur,Village-374,IFR,CLM-989128,20.367736,82.418172,4.11,2026-02-17,2026-06-30,2026-06-30,APPROVED
FRA-18008,Chhattisgarh,Korba,Village-471,IFR,CLM-470724,23.459395,82.061806,1.46,2025-11-13,2026-06-30,2026-06-30,APPROVED
FRA-18009,Maharashtra,Yavatmal,Village-100,IFR,CLM-582088,20.1049,82.485569,7.95,2020-10-25,2022-02-03,,UNDER_REVIEW
FRA-18010,Chhattisgarh,Dantewada,Village-486,IFR,CLM-664828,23.304439,73.593576,0.83,2023-05-12,2024-05-21,,PENDING
FRA-18011,Maharashtra,Amravati,Village-10,IFR,CLM-653149,18.584902,73.065139,1.39,2025-06-29,2025-11-12,2026-06-25,APPROVED
FRA-18012,Madhya Pradesh,Dindori,Village-490,IFR,CLM-619697,21.209223,76.427038,6.47,2025-06-04,2026-06-30,,PENDING
FRA-18013,Jharkhand,Ranchi,Village-489,IFR,CLM-115824,23.719973,75.060486,1.19,2021-08-29,2022-07-12,,UNDER_REVIEW
FRA-18014,Madhya Pradesh,Betul,Village-482,IFR,CLM-934812,21.67008,73.459509,4.35,2022-01-08,2022-04-29,,UNDER_REVIEW
FRA-18015,Rajasthan,Udaipur,Village-26,IFR,CLM-775673,22.929596,80.742582,1.3,2025-09-27,2026-06-30,2026-06-30,APPROVED
FRA-18016,Rajasthan,Sirohi,Village-456,IFR,CLM-671225,20.572405,73.91079,5.25,2021-04-14,2021-07-21,,PENDING
FRA-18017,Maharashtra,Yavatmal,Village-321,IFR,CLM-781229,18.940673,82.239874,5.71,2020-12-18,2020-12-30,,PENDING
FRA-18018,Gujarat,Narmada,Village-116,IFR,CLM-345640,20.97846,73.012193,2.11,2021-04-15,2021-07-22,2022-04-17,APPROVED
FRA-18019,Rajasthan,Sirohi,Village-100,IFR,CLM-124691,19.037487,74.161608,1.03,2021-07-22,2022-06-06,2021-09-10,REJECTED
FRA-18020,Jharkhand,West Singhbhum,Village-220,IFR,CLM-720066,23.129197,79.90135,6.27,2022-10-01,2023-04-29,2023-08-14,APPROVED
FRA-18021,Odisha,Mayurbhanj,Village-486,IFR,CLM-692389,21.703178,82.934931,5.52,2026-01-04,2026-06-30,2026-06-30,APPROVED
FRA-18022,Maharashtra,Gadchiroli,Village-133,IFR,CLM-816660,21.695265,80.109495,5.38,2021-06-27,2022-02-05,2022-01-16,APPROVED
FRA-18023,Maharashtra,Nandurbar,Village-352,IFR,CLM-114951,20.656621,80.228126,2.04,2024-06-02,2024-06-26,2025-04-17,REJECTED
FRA-18024,Jharkhand,Latehar,Village-152,IFR,CLM-180313,22.049594,74.716098,5.77,2023-10-17,2024-05-23,2024-02-26,REJECTED
FRA-18025,Chhattisgarh,Kanker,Village-211,CFR,CLM-691749,22.395138,74.542829,5.59,2021-04-04,2021-08-18,2022-03-28,REJECTED
FRA-18026,Gujarat,Tapi,Village-294,CFR,CLM-895845,21.914389,73.478073,1.8,2021-11-05,2022-02-19,,APPROVED
FRA-18027,Gujarat,Valsad,Village-329,IFR,CLM-196360,20.704675,81.055049,7.98,2022-04-16,2023-08-19,2022-07-30,APPROVED
FRA-18028,Jharkhand,Ranchi,Village-54,CFR,CLM-998428,17.724159,81.733445,4.18,2022-03-28,2023-04-25,2022-08-21,APPROVED
FRA-18029,Chhattisgarh,Dantewada,Village-247,CFRR,CLM-202187,21.54037,81.590763,4.27,2020-04-11,2021-04-13,2020-09-26,APPROVED
FRA-18030,Maharashtra,Yavatmal,Village-95,IFR,CLM-323413,21.785336,76.358098,4.73,2024-05-01,2024-05-30,,PENDING
FRA-18031,Chhattisgarh,Korba,Village-478,IFR,CLM-664315,18.024901,80.219539,0.98,2022-05-22,2022-09-06,,UNDER_REVIEW
FRA-18032,Chhattisgarh,Bastar,Village-266,CFR,CLM-305679,21.684585,81.943662,6.37,2026-06-11,2026-06-30,,PENDING
FRA-18033,Rajasthan,Sirohi,Village-343,CFR,CLM-364237,23.385178,82.482459,1.5,2023-02-21,2024-01-06,,PENDING
FRA-18034,Rajasthan,Banswara,Village-95,IFR,CLM-922906,22.815639,79.27625,6.36,2020-11-08,2021-05-30,,PENDING
FRA-18035,Odisha,Mayurbhanj,Village-345,IFR,CLM-553861,18.040105,74.832388,8.82,2020-10-07,2021-11-20,,PENDING
FRA-18036,Maharashtra,Nandurbar,Village-185,IFR,CLM-401075,21.629108,74.815341,2.06,2024-09-19,2025-06-28,2025-09-11,REJECTED
FRA-18037,Chhattisgarh,Korba,Village-1,IFR,CLM-357496,19.0661,75.911681,11.62,2022-04-08,2022-07-10,2022-06-11,APPROVED
FRA-18038,Maharashtra,Nandurbar,Village-308,CFR,CLM-222814,19.128132,78.379024,2.13,2020-11-13,2021-12-31,,PENDING
FRA-18039,Maharashtra,Yavatmal,Village-79,CFR,CLM-671475,22.968677,83.432381,2.91,2021-11-12,2022-05-12,2022-09-20,APPROVED
FRA-18040,Chhattisgarh,Dantewada,Village-456,IFR,CLM-535934,17.506195,75.851664,6.31,2020-05-21,2021-01-21,2021-01-23,APPROVED
FRA-18041,Madhya Pradesh,Mandla,Village-319,CFRR,CLM-357176,20.152875,83.003728,3.65,2020-02-27,2021-04-17,,PENDING
FRA-18042,Chhattisgarh,Surguja,Village-330,IFR,CLM-763304,22.343103,77.198857,5.29,2024-09-02,2025-09-07,,UNDER_REVIEW
FRA-18043,Rajasthan,Dungarpur,Village-160,IFR,CLM-505432,19.963479,81.469709,1.59,2025-02-20,2026-02-27,,UNDER_REVIEW
FRA-18044,Madhya Pradesh,Balaghat,Village-99,IFR,CLM-339836,21.831484,84.239948,11.15,2022-09-02,2024-01-14,,UNDER_REVIEW
FRA-18045,Maharashtra,Nashik,Village-72,IFR,CLM-936330,24.497104,81.716273,7.42,2021-04-15,2022-02-02,2021-07-31,APPROVED
FRA-18046,Maharashtra,Nashik,Village-274,IFR,CLM-505972,17.510996,85.452555,7.53,2020-03-18,2020-04-23,2020-08-02,APPROVED
FRA-18047,Chhattisgarh,Kanker,Village-350,IFR,CLM-737486,19.347431,81.064407,1.77,2026-06-26,2026-06-30,,UNDER_REVIEW
FRA-18048,Odisha,Keonjhar,Village-292,CFR,CLM-244364,19.328594,73.324573,5.62,2021-03-06,2022-05-29,2021-08-20,APPROVED
FRA-18049,Odisha,Koraput,Village-491,IFR,CLM-580648,18.241843,81.961056,5.73,2020-01-03,2020-07-16,2020-07-21,APPROVED
FRA-18050,Rajasthan,Pratapgarh,Village-287,IFR,CLM-363912,20.568389,77.97332,1.77,2023-02-10,2023-06-26,2024-01-23,APPROVED
FRA-18051,Rajasthan,Udaipur,Village-383,IFR,CLM-938523,18.836264,81.555589,4.37,2021-03-20,2022-05-16,,PENDING
FRA-18052,Odisha,Kandhamal,Village-109,IFR,CLM-984237,18.003292,77.962432,5.1,2022-06-16,2022-10-14,2023-05-15,REJECTED
FRA-18053,Rajasthan,Dungarpur,Village-457,CFR,CLM-433627,22.341272,82.726941,3.29,2021-12-24,2023-04-27,,PENDING
