land_record_id,claim_id,recorded_area,land_status,survey_reference
LR-19272,FRA-19272,0.92,COMMUNITY,SUR-32377
LR-19273,FRA-19273,7.84,FOREST,SUR-41703
LR-19274,FRA-19274,1.83,REVENUE,SUR-35164
LR-19275,FRA-19275,5.91,COMMUNITY,SUR-78462
LR-19276,FRA-19276,3.91,REVENUE,SUR-67851
LR-19277,FRA-19277,3.18,UNCLASSIFIED,SUR-84359
LR-19278,FRA-19278,3.19,UNCLASSIFIED,SUR-88119
LR-19279,FRA-19279,2.79,COMMUNITY,SUR-66454
LR-19280,FRA-19280,6.34,REVENUE,SUR-47539
LR-19281,FRA-19281,2.28,FOREST,SUR-51821
LR-19282,FRA-19282,4.18,COMMUNITY,SUR-65502
LR-19283,FRA-19283,7.25,FOREST,SUR-81116
LR-19284,FRA-19284,2.81,REVENUE,SUR-56664
LR-19285,FRA-19285,4.33,UNCLASSIFIED,SUR-54664
LR-19286,FRA-19286,6.18,COMMUNITY,SUR-16575
LR-19287,FRA-19287,0.62,COMMUNITY,SUR-49683
LR-19288,FRA-19288,1.65,FOREST,SUR-47443
LR-19289,FRA-19289,6.68,COMMUNITY,SUR-37404
LR-19290,FRA-19290,4.64,FOREST,SUR-42001
LR-19291,FRA-19291,7.43,REVENUE,SUR-18196
LR-19292,FRA-19292,2.1,FOREST,SUR-31646
LR-19293,FRA-19293,5.8,REVENUE,SUR-26701
LR-19294,FRA-19294,2.73,FOREST,SUR-34600
LR-19295,FRA-19295,4.09,REVENUE,SUR-17976
LR-19296,FRA-19296,0.66,COMMUNITY,SUR-66625
LR-19297,FRA-19297,5.19,REVENUE,SUR-72477
LR-19298,FRA-19298,1.35,COMMUNITY,SUR-79418
LR-19299,FRA-19299,4.19,REVENUE,SUR-59233
LR-19300,FRA-19300,2.49,UNCLASSIFIED,SUR-32624
LR-19301,FRA-19301,1.16,FOREST,SUR-20417
LR-19302,FRA-19302,1.95,UNCLASSIFIED,SUR-34242
LR-19303,FRA-19303,5.73,UNCLASSIFIED,SUR-37042
LR-19304,FRA-19304,1.59,UNCLASSIFIED,SUR-73780
LR-19305,FRA-19305,2.39,REVENUE,SUR-49662
LR-19306,FRA-19306,6.0,REVENUE,SUR-65853
LR-19307,FRA-19307,0.82,FOREST,SUR-47955
LR-19308,FRA-19308,3.68,FOREST,SUR-60451
LR-19309,FRA-19309,2.62,COMMUNITY,SUR-58085
LR-19310,FRA-19310,3.96,UNCLASSIFIED,SUR-69593
LR-19311,FRA-19311,3.58,UNCLASSIFIED,SUR-64457
LR-19312,FRA-19312,1.39,UNCLASSIFIED,SUR-21128
LR-19313,FRA-19313,5.58,REVENUE,SUR-69307
LR-19314,FRA-19314,4.43,FOREST,SUR-41068
LR-19315,FRA-19315,1.59,FOREST,SUR-24916
LR-19316,FRA-19316,3.44,UNCLASSIFIED,SUR-44408
LR-19317,FRA-19317,3.78,COMMUNITY,SUR-73125
LR-19318,FRA-19318,2.37,FOREST,SUR-98254
LR-19319,FRA-19319,2.27,COMMUNITY,SUR-42262
LR-19320,FRA-19320,1.71,REVENUE,SUR-70358
LR-19321,FRA-19321,5.37,FOREST,SUR-87584
LR-19322,FRA-19322,6.21,FOREST,SUR-24159
LR-19323,FRA-19323,4.2,UNCLASSIFIED,SUR-32723
LR-19324,FRA-19324,7.05,REVENUE,SUR-53023
LR-19325,FRA-19325,1.08,REVENUE,SUR-34005
LR-19326,FRA-19326,4.72,UNCLASSIFIED,SUR-75847
LR-19327,FRA-19327,0.54,UNCLASSIFIED,SUR-52865
LR-19328,FRA-19328,6.42,COMMUNITY,SUR-96497
LR-19329,FRA-19329,1.73,REVENUE,SUR-76607
LR-19330,FRA-19330,6.0,UNCLASSIFIED,SUR-18601
LR-19331,FRA-19331,2.82,UNCLASSIFIED,SUR-25890
LR-19332,FRA-19332,2.17,UNCLASSIFIED,SUR-69980
LR-19333,FRA-19333,8.12,UNCLASSIFIED,SUR-49388
LR-19334,FRA-19334,1.53,COMMUNITY,SUR-76741
LR-19335,FRA-19335,1.19,UNCLASSIFIED,SUR-71842
LR-19336,FRA-19336,1.91,REVENUE,SUR-38401
LR-19337,FRA-19337,5.14,COMMUNITY,SUR-27794
LR-19338,FRA-19338,0.58,REVENUE,SUR-40807
LR-19339,FRA-19339,2.89,FOREST,SUR-98540
LR-19340,FRA-19340,5.88,FOREST,SUR-85992
LR-19341,FRA-19341,3.68,FOREST,SUR-69910
LR-19342,FRA-19342,1.13,REVENUE,SUR-28927
LR-19343,FRA-19343,6.49,FOREST,SUR-19148
LR-19344,FRA-19344,3.95,COMMUNITY,SUR-44388
LR-19345,FRA-19345,2.83,FOREST,SUR-43026
LR-19346,FRA-19346,3.65,REVENUE,SUR-91868
LR-19347,FRA-19347,3.01,REVENUE,SUR-71886
LR-19348,FRA-19348,2.19,REVENUE,SUR-85888
LR-19349,FRA-19349,3.59,FOREST,SUR-33734
LR-19350,FRA-19350,5.82,COMMUNITY,SUR-88871
LR-19351,FRA-19351,1.63,COMMUNITY,SUR-92858
LR-19352,FRA-19352,1.18,REVENUE,SUR-98084
LR-19353,FRA-19353,4.97,COMMUNITY,SUR-80869
LR-19354,FRA-19354,2.91,UNCLASSIFIED,SUR-93206
LR-19355,FRA-19355,6.97,FOREST,SUR-25841
LR-19356,FRA-19356,4.56,REVENUE,SUR-11063
LR-19357,FRA-19357,6.88,FOREST,SUR-75137
LR-19358,FRA-19358,2.15,REVENUE,SUR-68516
LR-19359,FRA-19359,6.99,REVENUE,SUR-15233
LR-19360,FRA-19360,6.21,REVENUE,SUR-43983
LR-19361,FRA-19361,1.42,COMMUNITY,SUR-77210
LR-19362,FRA-19362,4.24,REVENUE,SUR-59875
LR-19363,FRA-19363,6.46,UNCLASSIFIED,SUR-44333
LR-19364,FRA-19364,6.97,FOREST,SUR-86593
LR-19365,FRA-19365,6.74,FOREST,SUR-23312
LR-19366,FRA-19366,1.94,REVENUE,SUR-25360
LR-19367,FRA-19367,7.58,FOREST,SUR-91684
LR-19368,FRA-19368,1.87,FOREST,SUR-92805
LR-19369,FRA-19369,4.75,UNCLASSIFIED,SUR-45216
LR-19370,FRA-19370,5.84,FOREST,SUR-26189
LR-19371,FRA-19371,4.4,REVENUE,SUR-95486
LR-19372,FRA-19372,2.32,COMMUNITY,SUR-36576
LR-19373,FRA-19373,5.34,COMMUNITY,SUR-87552
LR-19374,FRA-19374,6.67,FOREST,SUR-10692
LR-19375,FRA-19375,3.12,REVENUE,SUR-29455
LR-19376,FRA-19376,2.36,REVENUE,SUR-47635
LR-19377,FRA-19377,6.23,UNCLASSIFIED,SUR-42270
LR-19378,FRA-19378,0.68,COMMUNITY,SUR-91639
LR-19379,FRA-19379,4.61,COMMUNITY,SUR-90122
LR-19380,FRA-19380,0.64,COMMUNITY,SUR-89599
LR-19381,FRA-19381,2.81,REVENUE,SUR-78861
LR-19382,FRA-19382,2.27,UNCLASSIFIED,SUR-46651
LR-19383,FRA-19383,2.93,FOREST,SUR-33810
LR-19384,FRA-19384,2.55,REVENUE,SUR-69377
LR-19385,FRA-19385,5.7,COMMUNITY,SUR-24965
LR-19386,FRA-19386,2.02,REVENUE,SUR-24261
LR-19387,FRA-19387,3.01,FOREST,SUR-29752
LR-19388,FRA-19388,5.69,REVENUE,SUR-82949
LR-19389,FRA-19389,3.13,FOREST,SUR-18613
LR-19390,FRA-19390,3.45,FOREST,SUR-84180
LR-19391,FRA-19391,7.42,UNCLASSIFIED,SUR-88391
LR-19392,FRA-19392,1.55,COMMUNITY,SUR-93733
LR-19393,FRA-19393,7.53,COMMUNITY,SUR-55081
LR-19394,FRA-19394,4.42,COMMUNITY,SUR-18373
LR-19395,FRA-19395,5.62,COMMUNITY,SUR-58342
LR-19396,FRA-19396,0.75,REVENUE,SUR-52716
LR-19397,FRA-19397,5.0,COMMUNITY,SUR-30825
LR-19398,FRA-19398,6.05,REVENUE,SUR-92516
LR-19399,FRA-19399,6.62,COMMUNITY,SUR-79552
LR-19400,FRA-19400,5.85,FOREST,SUR-58853
LR-19401,FRA-19401,1.75,COMMUNITY,SUR-41634
LR-19402,FRA-19402,4.18,REVENUE,SUR-35934
LR-19403,FRA-19403,8.03,FOREST,SUR-31832
LR-19404,FRA-19404,7.37,UNCLASSIFIED,SUR-48511
LR-19405,FRA-19405,4.89,FOREST,SUR-63034
LR-19406,FRA-19406,6.08,REVENUE,SUR-13416
LR-19407,FRA-19407,3.08,COMMUNITY,SUR-28270
LR-19408,FRA-19408,7.15,REVENUE,SUR-23457
LR-19409,FRA-19409,1.71,COMMUNITY,SUR-77576
LR-19410,FRA-19410,2.03,REVENUE,SUR-18937
LR-19411,FRA-19411,3.59,COMMUNITY,SUR-88657
LR-19412,FRA-19412,4.55,FOREST,SUR-50288
LR-19413,FRA-19413,6.58,COMMUNITY,SUR-27978
LR-19414,FRA-19414,1.43,FOREST,SUR-38132
LR-19415,FRA-19415,2.13,COMMUNITY,SUR-57647
LR-19416,FRA-19416,4.4,FOREST,SUR-60198
LR-19417,FRA-19417,1.77,COMMUNITY,SUR-74706
LR-19418,FRA-19418,3.43,COMMUNITY,SUR-10279
LR-19419,FRA-19419,3.45,REVENUE,SUR-85532
LR-19420,FRA-19420,6.25,REVENUE,SUR-29660
LR-19421,FRA-19421,2.71,FOREST,SUR-25246
LR-19422,FRA-19422,4.05,UNCLASSIFIED,SUR-39454
LR-19423,FRA-19423,4.6,COMMUNITY,SUR-17205
LR-19424,FRA-19424,5.58,UNCLASSIFIED,SUR-49554
LR-19425,FRA-19425,3.04,FOREST,SUR-27979
LR-19426,FRA-19426,1.09,FOREST,SUR-55198
LR-19427,FRA-19427,6.85,COMMUNITY,SUR-45282
LR-19428,FRA-19428,3.02,REVENUE,SUR-71830
LR-19429,FRA-19429,2.15,UNCLASSIFIED,SUR-20016
LR-19430,FRA-19430,4.89,COMMUNITY,SUR-42677
LR-19431,FRA-19431,7.16,REVENUE,SUR-40940
LR-19432,FRA-19432,6.06,UNCLASSIFIED,SUR-59564
LR-19433,FRA-19433,1.18,REVENUE,SUR-40934
LR-19434,FRA-19434,6.12,COMMUNITY,SUR-49434
LR-19435,FRA-19435,1.42,REVENUE,SUR-20714
LR-19436,FRA-19436,5.76,FOREST,SUR-92903
LR-19437,FRA-19437,0.72,COMMUNITY,SUR-15254
LR-19438,FRA-19438,2.52,REVENUE,SUR-29142
LR-19439,FRA-19439,5.24,COMMUNITY,SUR-87135
LR-19440,FRA-19440,4.46,REVENUE,SUR-73193
LR-19441,FRA-19441,6.92,FOREST,SUR-49588
LR-19442,FRA-19442,2.17,REVENUE,SUR-79809
LR-19443,FRA-19443,5.4,FOREST,SUR-34458
LR-19444,FRA-19444,2.03,COMMUNITY,SUR-32825
LR-19445,FRA-19445,4.38,COMMUNITY,SUR-62916
LR-19446,FRA-19446,4.89,FOREST,SUR-65630
LR-19447,FRA-19447,1.37,FOREST,SUR-14735
LR-19448,FRA-19448,3.89,FOREST,SUR-45148
LR-19449,FRA-19449,6.06,FOREST,SUR-42223
LR-19450,FRA-19450,3.92,UNCLASSIFIED,SUR-79548
LR-19451,FRA-19451,4.63,UNCLASSIFIED,SUR-59084
LR-19452,FRA-19452,2.66,UNCLASSIFIED,SUR-42726
LR-19453,FRA-19453,4.85,REVENUE,SUR-82593
LR-19454,FRA-19454,3.6,COMMUNITY,SUR-14298
LR-19455,FRA-19455,7.61,FOREST,SUR-16439
LR-19456,FRA-19456,5.98,FOREST,SUR-73817
LR-19457,FRA-19457,1.0,UNCLASSIFIED,SUR-34181
LR-19458,FRA-19458,7.84,FOREST,SUR-89144
LR-19459,FRA-19459,0.89,UNCLASSIFIED,SUR-70097
LR-19460,FRA-19460,1.97,FOREST,SUR-38737
LR-19461,FRA-19461,3.41,REVENUE,SUR-14367
LR-19462,FRA-19462,3.69,UNCLASSIFIED,SUR-10240
LR-19463,FRA-19463,7.48,COMMUNITY,SUR-33881
LR-19464,FRA-19464,6.38,FOREST,SUR-32635
LR-19465,FRA-19465,0.79,COMMUNITY,SUR-75105
LR-19466,FRA-19466,4.47,UNCLASSIFIED,SUR-11430
LR-19467,FRA-19467,6.5,COMMUNITY,SUR-96394
LR-19468,FRA-19468,3.41,REVENUE,SUR-37765
LR-19469,FRA-19469,1.79,FOREST,SUR-28192
LR-19470,FRA-19470,3.84,FOREST,SUR-88608
LR-19471,FRA-19471,5.15,COMMUNITY,SUR-25133
LR-19472,FRA-19472,2.35,FOREST,SUR-50808
LR-19473,FRA-19473,5.17,COMMUNITY,SUR-20638
LR-19474,FRA-19474,1.15,UNCLASSIFIED,SUR-63946
LR-19475,FRA-19475,6.61,COMMUNITY,SUR-65348
LR-19476,FRA-19476,3.32,FOREST,SUR-34216
LR-19477,FRA-19477,5.03,FOREST,SUR-90927
LR-19478,FRA-19478,1.1,COMMUNITY,SUR-98040
LR-19479,FRA-19479,3.56,COMMUNITY,SUR-43712
LR-19480,FRA-19480,1.43,FOREST,SUR-24074
LR-19481,FRA-19481,3.9,UNCLASSIFIED,SUR-26101
LR-19482,FRA-19482,6.49,COMMUNITY,SUR-97156
LR-19483,FRA-19483,6.32,REVENUE,SUR-64813
LR-19484,FRA-19484,3.85,COMMUNITY,SUR-55281
LR-19485,FRA-19485,5.24,UNCLASSIFIED,SUR-91793
LR-19486,FRA-19486,3.64,COMMUNITY,SUR-69982
LR-19487,FRA-19487,7.99,UNCLASSIFIED,SUR-93939
LR-19488,FRA-19488,7.06,COMMUNITY,SUR-16548
LR-19489,FRA-19489,1.27,UNCLASSIFIED,SUR-10037
LR-19490,FRA-19490,7.01,FOREST,SUR-17774
LR-19491,FRA-19491,2.94,FOREST,SUR-31753
LR-19492,FRA-19492,1.55,UNCLASSIFIED,SUR-39218
LR-19493,FRA-19493,5.93,FOREST,SUR-40207
LR-19494,FRA-19494,5.6,REVENUE,SUR-92317
LR-19495,FRA-19495,5.29,COMMUNITY,SUR-13263
LR-19496,FRA-19496,3.5,UNCLASSIFIED,SUR-59803
LR-19497,FRA-19497,4.61,COMMUNITY,SUR-29366
LR-19498,FRA-19498,7.53,COMMUNITY,SUR-90704
LR-19499,FRA-19499,5.72,REVENUE,SUR-37234
LR-19500,FRA-19500,2.05,COMMUNITY,SUR-27707
LR-19501,FRA-19501,0.89,UNCLASSIFIED,SUR-60975
LR-19502,FRA-19502,5.12,UNCLASSIFIED,SUR-43194
LR-19503,FRA-19503,0.58,UNCLASSIFIED,SUR-60190
LR-19504,FRA-19504,5.02,COMMUNITY,SUR-93472
LR-19505,FRA-19505,1.99,COMMUNITY,SUR-82124
LR-19506,FRA-19506,6.85,COMMUNITY,SUR-72643
LR-19507,FRA-19507,6.65,FOREST,SUR-15863
LR-19508,FRA-19508,6.32,REVENUE,SUR-19022
LR-19509,FRA-19509,1.0,COMMUNITY,SUR-64760
LR-19510,FRA-19510,5.52,REVENUE,SUR-81964
LR-19511,FRA-19511,7.71,UNCLASSIFIED,SUR-67350
LR-19512,FRA-19512,2.7,REVENUE,SUR-25233
LR-19513,FRA-19513,7.19,COMMUNITY,SUR-77027
LR-19514,FRA-19514,3.71,UNCLASSIFIED,SUR-26618
LR-19515,FRA-19515,5.96,UNCLASSIFIED,SUR-66981
LR-19516,FRA-19516,5.06,FOREST,SUR-19526
LR-19517,FRA-19517,4.23,FOREST,SUR-76659
LR-19518,FRA-19518,4.67,FOREST,SUR-52309
LR-19519,FRA-19519,7.07,COMMUNITY,SUR-73032
LR-19520,FRA-19520,2.84,UNCLASSIFIED,SUR-52407
LR-19521,FRA-19521,7.0,FOREST,SUR-66287
LR-19522,FRA-19522,6.0,COMMUNITY,SUR-21815
LR-19523,FRA-19523,2.74,REVENUE,SUR-28456
LR-19524,FRA-19524,4.02,UNCLASSIFIED,SUR-42834
LR-19525,FRA-19525,7.29,REVENUE,SUR-17593
LR-19526,FRA-19526,2.56,COMMUNITY,SUR-85067
LR-19527,FRA-19527,3.73,COMMUNITY,SUR-15906
LR-19528,FRA-19528,3.87,UNCLASSIFIED,SUR-46135
LR-19529,FRA-19529,5.5,UNCLASSIFIED,SUR-25639
LR-19530,FRA-19530,2.22,COMMUNITY,SUR-40861
LR-19531,FRA-19531,3.49,COMMUNITY,SUR-75613
LR-19532,FRA-19532,5.07,UNCLASSIFIED,SUR-89242
LR-19533,FRA-19533,3.51,UNCLASSIFIED,SUR-49866
LR-19534,FRA-19534,1.39,FOREST,SUR-80274
LR-19535,FRA-19535,2.15,FOREST,SUR-23589
LR-19536,FRA-19536,1.35,COMMUNITY,SUR-44320
LR-19537,FRA-19537,1.25,FOREST,SUR-40396
LR-19538,FRA-19538,1.2,REVENUE,SUR-42508
LR-19539,FRA-19539,6.81,UNCLASSIFIED,SUR-44850
LR-19540,FRA-19540,4.66,REVENUE,SUR-25636
LR-19541,FRA-19541,1.54,REVENUE,SUR-25641
LR-19542,FRA-19542,7.78,UNCLASSIFIED,SUR-53450
LR-19543,FRA-19543,4.83,FOREST,SUR-45971
LR-19544,FRA-19544,0.65,FOREST,SUR-45156
LR-19545,FRA-19545,2.11,COMMUNITY,SUR-95849
LR-19546,FRA-19546,2.23,FOREST,SUR-39417
LR-19547,FRA-19547,4.14,REVENUE,SUR-11270
LR-19548,FRA-19548,4.62,COMMUNITY,SUR-24775
LR-19549,FRA-19549,3.29,REVENUE,SUR-67507
LR-19550,FRA-19550,5.6,COMMUNITY,SUR-96822
LR-19551,FRA-19551,4.71,FOREST,SUR-13999
LR-19552,FRA-19552,7.28,REVENUE,SUR-57729
LR-19553,FRA-19553,7.45,REVENUE,SUR-10119
LR-19554,FRA-19554,4.0,UNCLASSIFIED,SUR-26729
LR-19555,FRA-19555,5.51,UNCLASSIFIED,SUR-98943
LR-19556,FRA-19556,3.8,FOREST,SUR-93245
LR-19557,FRA-19557,1.32,REVENUE,SUR-32697
LR-19558,FRA-19558,5.6,COMMUNITY,SUR-38939
LR-19559,FRA-19559,3.51,FOREST,SUR-89909
LR-19560,FRA-19560,1.63,COMMUNITY,SUR-82244
LR-19561,FRA-19561,1.1,FOREST,SUR-69890
LR-19562,FRA-19562,4.68,REVENUE,SUR-27759
LR-19563,FRA-19563,2.74,FOREST,SUR-83646
LR-19564,FRA-19564,5.48,COMMUNITY,SUR-27897
LR-19565,FRA-19565,1.22,UNCLASSIFIED,SUR-37383
LR-19566,FRA-19566,1.18,FOREST,SUR-76020
LR-19567,FRA-19567,1.05,UNCLASSIFIED,SUR-35962
LR-19568,FRA-19568,7.2,UNCLASSIFIED,SUR-68572
LR-19569,FRA-19569,7.7,REVENUE,SUR-92810
LR-19570,FRA-19570,4.85,FOREST,SUR-68614
LR-19571,FRA-19571,3.81,COMMUNITY,SUR-62549
LR-19572,FRA-19572,7.48,UNCLASSIFIED,SUR-89416
LR-19573,FRA-19573,7.03,UNCLASSIFIED,SUR-53559
LR-19574,FRA-19574,6.67,UNCLASSIFIED,SUR-59629
LR-19575,FRA-19575,3.89,COMMUNITY,SUR-54731
LR-19576,FRA-19576,3.43,REVENUE,SUR-63742
LR-19577,FRA-19577,1.11,COMMUNITY,SUR-54034
LR-19578,FRA-19578,0.48,REVENUE,SUR-78537
LR-19579,FRA-19579,7.22,COMMUNITY,SUR-78259
LR-19580,FRA-19580,7.25,COMMUNITY,SUR-20465
LR-19581,FRA-19581,6.44,COMMUNITY,SUR-50851
LR-19582,FRA-19582,3.58,COMMUNITY,SUR-75651
LR-19583,FRA-19583,3.09,REVENUE,SUR-10939
LR-19584,FRA-19584,4.21,REVENUE,SUR-60995
LR-19585,FRA-19585,7.61,REVENUE,SUR-84716
LR-19586,FRA-19586,3.03,UNCLASSIFIED,SUR-79371
LR-19587,FRA-19587,4.21,UNCLASSIFIED,SUR-60799
LR-19588,FRA-19588,3.23,COMMUNITY,SUR-62321
LR-19589,FRA-19589,0.82,COMMUNITY,SUR-63686
LR-19590,FRA-19590,6.47,UNCLASSIFIED,SUR-34663
LR-19591,FRA-19591,5.46,COMMUNITY,SUR-43648
LR-19592,FRA-19592,4.14,COMMUNITY,SUR-65193
LR-19593,FRA-19593,3.77,COMMUNITY,SUR-15202
LR-19594,FRA-19594,2.1,COMMUNITY,SUR-56836
LR-19595,FRA-19595,2.02,REVENUE,SUR-43978
LR-19596,FRA-19596,2.06,REVENUE,SUR-76084
LR-19597,FRA-19597,0.67,COMMUNITY,SUR-15112
LR-19598,FRA-19598,6.6,REVENUE,SUR-51000
LR-19599,FRA-19599,2.26,UNCLASSIFIED,SUR-57430
LR-19600,FRA-19600,7.69,FOREST,SUR-80934
LR-19601,FRA-19601,1.91,FOREST,SUR-80185
LR-19602,FRA-19602,2.71,UNCLASSIFIED,SUR-93958
LR-19603,FRA-19603,7.29,COMMUNITY,SUR-79753
LR-19604,FRA-19604,1.46,COMMUNITY,SUR-36275
LR-19605,FRA-19605,7.18,FOREST,SUR-21071
LR-19606,FRA-19606,5.53,COMMUNITY,SUR-11899
LR-19607,FRA-19607,5.3,COMMUNITY,SUR-53171
LR-19608,FRA-19608,1.74,REVENUE,SUR-18842
LR-19609,FRA-19609,4.02,REVENUE,SUR-19115
LR-19610,FRA-19610,3.67,COMMUNITY,SUR-59494
LR-19611,FRA-19611,2.09,FOREST,SUR-85333
LR-19612,FRA-19612,6.48,UNCLASSIFIED,SUR-47832
LR-19613,FRA-19613,5.29,COMMUNITY,SUR-10563
LR-19614,FRA-19614,4.84,FOREST,SUR-18208
LR-19615,FRA-19615,6.81,COMMUNITY,SUR-46574
LR-19616,FRA-19616,7.1,COMMUNITY,SUR-51758
LR-19617,FRA-19617,4.25,UNCLASSIFIED,SUR-59741
LR-19618,FRA-19618,2.08,UNCLASSIFIED,SUR-30027
LR-19619,FRA-19619,0.65,REVENUE,SUR-98325
LR-19620,FRA-19620,5.9,UNCLASSIFIED,SUR-76073
LR-19621,FRA-19621,6.46,COMMUNITY,SUR-11089
LR-19622,FRA-19622,4.89,UNCLASSIFIED,SUR-81348
LR-19623,FRA-19623,8.0,COMMUNITY,SUR-13502
LR-19624,FRA-19624,7.69,UNCLASSIFIED,SUR-36533
LR-19625,FRA-19625,1.54,UNCLASSIFIED,SUR-21103
LR-19626,FRA-19626,1.66,UNCLASSIFIED,SUR-77713
LR-19627,FRA-19627,4.24,FOREST,SUR-45001
LR-19628,FRA-19628,4.77,FOREST,SUR-35872
LR-19629,FRA-19629,2.26,FOREST,SUR-39619
LR-19630,FRA-19630,6.65,FOREST,SUR-46160
LR-19631,FRA-19631,2.51,UNCLASSIFIED,SUR-25749
LR-19632,FRA-19632,4.9,COMMUNITY,SUR-95225
LR-19633,FRA-19633,3.21,UNCLASSIFIED,SUR-35983
LR-19634,FRA-19634,1.99,FOREST,SUR-73126
LR-19635,FRA-19635,2.98,FOREST,SUR-66261
LR-19636,FRA-19636,0.95,FOREST,SUR-51665
LR-19637,FRA-19637,2.94,FOREST,SUR-17998
LR-19638,FRA-19638,6.74,REVENUE,SUR-49414
LR-19639,FRA-19639,0.83,UNCLASSIFIED,SUR-21282
LR-19640,FRA-19640,5.29,COMMUNITY,SUR-88592
LR-19641,FRA-19641,3.3,REVENUE,SUR-65135
LR-19642,FRA-19642,2.56,UNCLASSIFIED,SUR-94633
LR-19643,FRA-19643,3.78,REVENUE,SUR-82446
LR-19644,FRA-19644,1.13,UNCLASSIFIED,SUR-42428
LR-19645,FRA-19645,6.86,FOREST,SUR-93406
LR-19646,FRA-19646,1.27,UNCLASSIFIED,SUR-24073
LR-19647,FRA-19647,6.16,FOREST,SUR-13927
LR-19648,FRA-19648,4.07,REVENUE,SUR-81761
LR-19649,FRA-19649,2.14,REVENUE,SUR-67388
LR-19650,FRA-19650,0.9,UNCLASSIFIED,SUR-27893
LR-19651,FRA-19651,6.23,FOREST,SUR-21250
LR-19652,FRA-19652,1.08,COMMUNITY,SUR-10109
LR-19653,FRA-19653,3.96,FOREST,SUR-10176
LR-19654,FRA-19654,4.87,FOREST,SUR-15973
LR-19655,FRA-19655,5.23,REVENUE,SUR-19240
LR-19656,FRA-19656,3.93,REVENUE,SUR-59246
LR-19657,FRA-19657,1.81,UNCLASSIFIED,SUR-45859
LR-19658,FRA-19658,4.82,FOREST,SUR-80397
LR-19659,FRA-19659,4.09,REVENUE,SUR-73661
LR-19660,FRA-19660,6.91,REVENUE,SUR-80160
LR-19661,FRA-19661,4.02,COMMUNITY,SUR-47487
LR-19662,FRA-19662,7.62,REVENUE,SUR-30599
LR-19663,FRA-19663,5.69,COMMUNITY,SUR-53580
LR-19664,FRA-19664,7.11,COMMUNITY,SUR-52601
LR-19665,FRA-19665,4.77,COMMUNITY,SUR-87040
LR-19666,FRA-19666,3.47,COMMUNITY,SUR-22923
LR-19667,FRA-19667,4.12,REVENUE,SUR-89258
LR-19668,FRA-19668,7.45,REVENUE,SUR-87324
LR-19669,FRA-19669,7.14,COMMUNITY,SUR-11189
LR-19670,FRA-19670,4.95,COMMUNITY,SUR-78131
LR-19671,FRA-19671,3.99,FOREST,SUR-43745
LR-19672,FRA-19672,2.15,REVENUE,SUR-95264
LR-19673,FRA-19673,7.15,FOREST,SUR-46807
LR-19674,FRA-19674,2.43,COMMUNITY,SUR-11850
LR-19675,FRA-19675,5.66,FOREST,SUR-40312
LR-19676,FRA-19676,6.76,UNCLASSIFIED,SUR-73912
LR-19677,FRA-19677,8.02,UNCLASSIFIED,SUR-23159
LR-19678,FRA-19678,3.19,REVENUE,SUR-33072
LR-19679,FRA-19679,2.74,UNCLASSIFIED,SUR-88462
LR-19680,FRA-19680,7.55,COMMUNITY,SUR-96385
LR-19681,FRA-19681,4.89,FOREST,SUR-72359
LR-19682,FRA-19682,0.51,REVENUE,SUR-40182
LR-19683,FRA-19683,6.1,COMMUNITY,SUR-60550
LR-19684,FRA-19684,2.42,FOREST,SUR-60520
LR-19685,FRA-19685,6.88,FOREST,SUR-95413
LR-19686,FRA-19686,7.26,FOREST,SUR-51720
LR-19687,FRA-19687,6.32,COMMUNITY,SUR-96746
LR-19688,FRA-19688,5.01,FOREST,SUR-19109
LR-19689,FRA-19689,4.2,FOREST,SUR-25792
LR-19690,FRA-19690,5.96,REVENUE,SUR-25397
LR-19691,FRA-19691,6.78,COMMUNITY,SUR-37409
LR-19692,FRA-19692,1.48,FOREST,SUR-23543
LR-19693,FRA-19693,0.78,UNCLASSIFIED,SUR-57527
LR-19694,FRA-19694,5.08,FOREST,SUR-15198
LR-19695,FRA-19695,1.84,UNCLASSIFIED,SUR-34408
LR-19696,FRA-19696,4.16,COMMUNITY,SUR-63588
LR-19697,FRA-19697,2.72,FOREST,SUR-21607
LR-19698,FRA-19698,4.23,COMMUNITY,SUR-57739
LR-19699,FRA-19699,3.86,UNCLASSIFIED,SUR-11393
LR-19700,FRA-19700,7.18,FOREST,SUR-23716
LR-19701,FRA-19701,0.78,COMMUNITY,SUR-54472
LR-19702,FRA-19702,3.24,FOREST,SUR-83351
LR-19703,FRA-19703,8.07,COMMUNITY,SUR-59006
LR-19704,FRA-19704,7.27,FOREST,SUR-31388
LR-19705,FRA-19705,6.92,UNCLASSIFIED,SUR-34847
LR-19706,FRA-19706,3.87,FOREST,SUR-86421
LR-19707,FRA-19707,3.03,UNCLASSIFIED,SUR-96422
LR-19708,FRA-19708,5.36,FOREST,SUR-28997
LR-19709,FRA-19709,1.19,FOREST,SUR-56030
LR-19710,FRA-19710,6.32,COMMUNITY,SUR-79730
LR-19711,FRA-19711,2.19,REVENUE,SUR-36170
LR-19712,FRA-19712,4.65,UNCLASSIFIED,SUR-37469
LR-19713,FRA-19713,4.59,FOREST,SUR-16073
LR-19714,FRA-19714,4.07,FOREST,SUR-77204
LR-19715,FRA-19715,7.19,COMMUNITY,SUR-69218
LR-19716,FRA-19716,2.61,FOREST,SUR-43170
